1537394743.501;200;0.011;0.008
1537394743.510;200;0.008;0.008
1537394743.517;200;0.004;0.004
1537394743.532;200;0.006;0.009
1537394743.541;200;0.003;0.004
1537394743.553;200;0.002;0.004
1537394743.565;200;0.001;0.000
1537394743.578;200;0.002;0.000
1537394743.591;200;0.002;0.000
1537394743.604;200;0.003;0.000
1537394743.615;200;0.001;0.000
1537394743.630;200;0.004;0.004
1537394743.641;200;0.003;0.000
1537394743.653;200;0.002;0.004
1537394743.666;200;0.002;0.000
1537394743.678;200;0.002;0.000
1537394743.691;200;0.003;0.004
1537394743.714;200;0.013;0.012
1537394743.716;200;0.003;0.000
1537394743.730;200;0.004;0.004
1537394743.741;200;0.003;0.004
1537394743.753;200;0.002;0.004
1537394743.766;200;0.002;0.000
1537394743.779;200;0.003;0.000
1537394743.790;200;0.002;0.000
1537394743.804;200;0.003;0.000
1537394743.816;200;0.003;0.000
1537394743.829;200;0.003;0.004
1537394743.841;200;0.003;0.004
1537394743.853;200;0.002;0.004
1537394743.866;200;0.002;0.000
1537394743.878;200;0.002;0.000
1537394743.890;200;0.002;0.000
1537394743.903;200;0.002;0.000
1537394743.915;200;0.002;0.000
1537394743.930;200;0.004;0.004
1537394743.949;200;0.011;0.008
1537394743.953;200;0.002;0.004
1537394743.966;200;0.002;0.000
1537394743.978;200;0.002;0.004
1537394743.991;200;0.003;0.000
1537394744.004;200;0.003;0.000
1537394744.016;200;0.003;0.000
1537394744.029;200;0.003;0.004
1537394744.043;200;0.005;0.008
1537394744.052;200;0.001;0.000
1537394744.065;200;0.001;0.000
1537394744.079;200;0.003;0.004
1537394744.091;200;0.003;0.008
1537394744.104;200;0.003;0.000
1537394744.116;200;0.003;0.000
1537394744.128;200;0.002;0.000
1537394744.141;200;0.003;0.004
1537394744.153;200;0.002;0.004
1537394744.166;200;0.002;0.000
1537394744.180;200;0.003;0.000
1537394744.192;200;0.003;0.000
1537394744.203;200;0.002;0.000
1537394744.215;200;0.001;0.000
1537394744.229;200;0.003;0.004
1537394744.242;200;0.004;0.004
1537394744.254;200;0.003;0.000
1537394744.266;200;0.002;0.000
1537394744.278;200;0.002;0.000
1537394744.291;200;0.003;0.004
1537394744.304;200;0.003;0.000
1537394744.316;200;0.003;0.000
1537394744.328;200;0.002;0.000
1537394744.342;200;0.004;0.004
1537394744.353;200;0.002;0.004
1537394744.365;200;0.002;0.000
1537394744.378;200;0.002;0.004
1537394744.391;200;0.003;0.008
1537394744.403;200;0.002;0.000
1537394744.415;200;0.002;0.000
1537394744.428;200;0.002;0.000
1537394744.441;200;0.002;0.004
1537394744.454;200;0.002;0.000
1537394744.470;200;0.004;0.004
1537394744.478;200;0.002;0.004
1537394744.491;200;0.003;0.004
1537394744.502;200;0.001;0.000
1537394744.514;200;0.001;0.000
1537394744.528;200;0.002;0.000
1537394744.542;200;0.004;0.004
1537394744.552;200;0.001;0.000
1537394744.566;200;0.002;0.000
1537394744.577;200;0.001;0.000
1537394744.590;200;0.002;0.004
1537394744.602;200;0.001;0.000
1537394744.615;200;0.002;0.000
1537394744.628;200;0.002;0.000
1537394744.641;200;0.003;0.000
1537394744.652;200;0.001;0.000
1537394744.664;200;0.001;0.000
1537394744.678;200;0.002;0.000
