1537393533.972;200;0.001;0.000
1537393533.985;200;0.002;0.004
1537393533.997;200;0.001;0.000
1537393534.010;200;0.002;0.004
1537393534.022;200;0.001;0.000
1537393534.036;200;0.003;0.000
1537393534.047;200;0.001;0.000
1537393534.059;200;0.001;0.000
1537393534.072;200;0.001;0.000
1537393534.085;200;0.002;0.000
1537393534.098;200;0.002;0.004
1537393534.110;200;0.002;0.004
1537393534.123;200;0.002;0.004
1537393534.134;200;0.001;0.000
1537393534.147;200;0.001;0.000
1537393534.159;200;0.001;0.000
1537393534.172;200;0.001;0.000
1537393534.185;200;0.002;0.000
1537393534.197;200;0.001;0.000
1537393534.210;200;0.002;0.008
1537393534.222;200;0.001;0.000
1537393534.235;200;0.002;0.000
1537393534.248;200;0.002;0.000
1537393534.260;200;0.002;0.000
1537393534.273;200;0.002;0.004
1537393534.285;200;0.002;0.004
1537393534.297;200;0.001;0.000
1537393534.310;200;0.002;0.004
1537393534.322;200;0.001;0.004
1537393534.336;200;0.003;0.000
1537393534.347;200;0.001;0.000
1537393534.359;200;0.001;0.000
1537393534.374;200;0.003;0.008
1537393534.384;200;0.001;0.000
1537393534.397;200;0.001;0.004
1537393534.410;200;0.002;0.004
1537393534.422;200;0.001;0.004
1537393534.434;200;0.001;0.000
1537393534.447;200;0.001;0.000
1537393534.459;200;0.001;0.000
1537393534.473;200;0.002;0.000
1537393534.485;200;0.002;0.000
1537393534.498;200;0.002;0.004
1537393534.509;200;0.001;0.000
1537393534.522;200;0.001;0.000
1537393534.534;200;0.001;0.000
1537393534.547;200;0.001;0.000
1537393534.560;200;0.002;0.000
1537393534.572;200;0.001;0.000
1537393534.585;200;0.002;0.000
1537393534.597;200;0.001;0.000
1537393534.609;200;0.001;0.000
1537393534.622;200;0.001;0.000
1537393534.635;200;0.002;0.000
1537393534.647;200;0.001;0.000
1537393534.659;200;0.001;0.000
1537393534.672;200;0.001;0.000
1537393534.685;200;0.002;0.000
1537393534.697;200;0.001;0.000
1537393534.710;200;0.002;0.004
1537393534.723;200;0.002;0.000
1537393534.735;200;0.002;0.000
1537393534.747;200;0.001;0.000
1537393534.759;200;0.001;0.000
1537393534.772;200;0.001;0.000
1537393534.786;200;0.003;0.004
1537393534.798;200;0.002;0.004
1537393534.809;200;0.001;0.000
1537393534.822;200;0.001;0.000
1537393534.834;200;0.001;0.000
1537393534.848;200;0.002;0.000
1537393534.860;200;0.002;0.000
1537393534.873;200;0.002;0.000
1537393534.884;200;0.001;0.000
1537393534.897;200;0.001;0.000
1537393534.909;200;0.001;0.000
1537393534.922;200;0.001;0.000
1537393534.935;200;0.002;0.000
1537393534.947;200;0.001;0.000
1537393534.960;200;0.002;0.000
1537393534.972;200;0.001;0.000
1537393534.987;200;0.004;0.004
1537393534.999;200;0.002;0.000
1537393535.011;200;0.002;0.000
1537393535.023;200;0.002;0.000
1537393535.035;200;0.002;0.000
1537393535.047;200;0.001;0.000
1537393535.059;200;0.001;0.000
1537393535.073;200;0.002;0.000
1537393535.086;200;0.003;0.004
1537393535.097;200;0.001;0.000
1537393535.110;200;0.001;0.000
1537393535.122;200;0.001;0.000
1537393535.135;200;0.002;0.000
1537393535.148;200;0.002;0.000
1537393535.160;200;0.002;0.000
1537393535.177;200;0.003;0.000
1537393535.186;200;0.003;0.004
1537393535.197;200;0.001;0.000
1537393535.210;200;0.002;0.004
1537393535.222;200;0.001;0.000
1537393535.235;200;0.002;0.000
1537393535.247;200;0.001;0.000
1537393535.260;200;0.002;0.000
1537393535.273;200;0.002;0.004
1537393535.285;200;0.002;0.004
1537393535.297;200;0.001;0.000
1537393535.311;200;0.003;0.004
1537393535.323;200;0.002;0.004
1537393535.334;200;0.001;0.000
1537393535.347;200;0.001;0.000
1537393535.359;200;0.001;0.000
1537393535.372;200;0.001;0.000
1537393535.385;200;0.002;0.004
1537393535.397;200;0.001;0.004
1537393535.410;200;0.002;0.000
1537393535.422;200;0.001;0.000
1537393535.435;200;0.002;0.000
1537393535.447;200;0.001;0.000
1537393535.460;200;0.002;0.000
1537393535.472;200;0.001;0.000
1537393535.486;200;0.003;0.004
1537393535.497;200;0.001;0.000
1537393535.510;200;0.002;0.004
1537393535.522;200;0.002;0.004
1537393535.535;200;0.002;0.000
1537393535.547;200;0.001;0.000
1537393535.559;200;0.001;0.000
1537393535.572;200;0.001;0.000
1537393535.585;200;0.002;0.000
1537393535.597;200;0.001;0.000
1537393535.610;200;0.002;0.004
1537393535.622;200;0.001;0.000
1537393535.635;200;0.002;0.000
1537393535.647;200;0.001;0.000
1537393535.660;200;0.002;0.000
1537393535.672;200;0.001;0.000
1537393535.686;200;0.003;0.004
1537393535.698;200;0.002;0.004
1537393535.710;200;0.002;0.004
1537393535.722;200;0.001;0.004
1537393535.734;200;0.001;0.000
1537393535.748;200;0.002;0.000
1537393535.760;200;0.002;0.000
1537393535.773;200;0.002;0.000
1537393535.786;200;0.002;0.004
1537393535.797;200;0.001;0.000
1537393535.809;200;0.001;0.004
1537393535.823;200;0.002;0.000
1537393535.835;200;0.002;0.000
1537393535.847;200;0.001;0.000
1537393535.859;200;0.001;0.000
1537393535.872;200;0.001;0.000
1537393535.889;200;0.006;0.004
1537393535.901;200;0.005;0.004
1537393535.911;200;0.003;0.004
1537393535.922;200;0.001;0.000
1537393535.935;200;0.002;0.000
1537393535.947;200;0.001;0.000
1537393535.960;200;0.002;0.000
1537393535.973;200;0.002;0.004
1537393535.985;200;0.002;0.004
1537393535.997;200;0.001;0.000
1537393536.010;200;0.001;0.000
1537393536.022;200;0.001;0.000
1537393536.035;200;0.002;0.000
1537393536.049;200;0.003;0.004
1537393536.060;200;0.002;0.000
1537393536.073;200;0.002;0.000
1537393536.084;200;0.001;0.000
1537393536.098;200;0.002;0.008
1537393536.109;200;0.001;0.000
1537393536.122;200;0.001;0.004
1537393536.135;200;0.002;0.000
1537393536.147;200;0.001;0.000
1537393536.159;200;0.001;0.000
1537393536.172;200;0.001;0.000
1537393536.186;200;0.003;0.004
1537393536.197;200;0.001;0.000
1537393536.210;200;0.002;0.004
1537393536.223;200;0.002;0.000
1537393536.235;200;0.002;0.000
1537393536.247;200;0.001;0.000
1537393536.260;200;0.002;0.000
1537393536.272;200;0.001;0.000
1537393536.286;200;0.003;0.004
1537393536.298;200;0.002;0.004
1537393536.311;200;0.002;0.000
1537393536.322;200;0.001;0.000
1537393536.335;200;0.002;0.000
1537393536.348;200;0.002;0.000
1537393536.360;200;0.002;0.000
1537393536.373;200;0.002;0.004
1537393536.385;200;0.002;0.004
1537393536.398;200;0.002;0.004
1537393536.410;200;0.002;0.004
1537393536.422;200;0.001;0.000
1537393536.435;200;0.002;0.000
1537393536.447;200;0.001;0.000
1537393536.460;200;0.002;0.000
1537393536.473;200;0.002;0.000
1537393536.485;200;0.002;0.000
1537393536.498;200;0.002;0.004
1537393536.511;200;0.002;0.000
1537393536.522;200;0.001;0.004
1537393536.534;200;0.001;0.000
1537393536.547;200;0.001;0.000
1537393536.560;200;0.002;0.000
1537393536.572;200;0.001;0.000
1537393536.594;200;0.011;0.012
1537393536.597;200;0.001;0.000
1537393536.609;200;0.001;0.000
1537393536.622;200;0.001;0.000
1537393536.635;200;0.002;0.000
1537393536.654;200;0.001;0.000
1537393536.661;200;0.001;0.000
1537393536.673;200;0.002;0.000
1537393536.685;200;0.002;0.000
1537393536.698;200;0.002;0.000
1537393536.710;200;0.002;0.008
1537393536.722;200;0.001;0.004
1537393536.737;200;0.004;0.004
1537393536.747;200;0.001;0.000
1537393536.761;200;0.003;0.000
1537393536.772;200;0.001;0.000
1537393536.785;200;0.002;0.000
1537393536.797;200;0.001;0.000
1537393536.811;200;0.002;0.000
1537393536.822;200;0.001;0.000
1537393536.835;200;0.002;0.000
1537393536.849;200;0.003;0.000
1537393536.860;200;0.002;0.000
1537393536.872;200;0.001;0.000
1537393536.886;200;0.003;0.004
1537393536.897;200;0.001;0.000
1537393536.910;200;0.001;0.000
1537393536.922;200;0.001;0.000
1537393536.935;200;0.002;0.000
1537393536.947;200;0.001;0.000
1537393536.959;200;0.001;0.000
1537393536.973;200;0.002;0.004
1537393536.985;200;0.002;0.000
1537393536.998;200;0.002;0.004
1537393537.010;200;0.002;0.004
1537393537.022;200;0.001;0.000
1537393537.038;200;0.003;0.004
1537393537.048;200;0.002;0.000
1537393537.059;200;0.001;0.000
1537393537.073;200;0.002;0.000
1537393537.085;200;0.002;0.004
1537393537.097;200;0.001;0.000
1537393537.110;200;0.002;0.004
1537393537.122;200;0.001;0.004
1537393537.134;200;0.001;0.000
1537393537.147;200;0.001;0.000
1537393537.160;200;0.002;0.000
1537393537.172;200;0.001;0.000
1537393537.186;200;0.003;0.008
1537393537.197;200;0.001;0.000
1537393537.209;200;0.001;0.000
1537393537.222;200;0.001;0.004
1537393537.237;200;0.004;0.004
1537393537.247;200;0.001;0.000
1537393537.259;200;0.001;0.000
1537393537.273;200;0.002;0.000
1537393537.285;200;0.002;0.000
1537393537.297;200;0.001;0.000
1537393537.309;200;0.001;0.000
1537393537.322;200;0.001;0.004
1537393537.335;200;0.002;0.000
1537393537.347;200;0.001;0.000
1537393537.359;200;0.001;0.000
1537393537.372;200;0.002;0.000
1537393537.386;200;0.003;0.004
1537393537.397;200;0.001;0.004
1537393537.410;200;0.002;0.008
1537393537.423;200;0.002;0.004
1537393537.434;200;0.001;0.000
1537393537.447;200;0.001;0.000
1537393537.459;200;0.001;0.000
1537393537.472;200;0.001;0.000
1537393537.485;200;0.002;0.000
1537393537.497;200;0.001;0.000
1537393537.510;200;0.002;0.004
1537393537.523;200;0.002;0.000
1537393537.535;200;0.002;0.000
1537393537.547;200;0.001;0.000
1537393537.559;200;0.001;0.000
1537393537.572;200;0.001;0.000
1537393537.585;200;0.002;0.000
1537393537.597;200;0.001;0.000
1537393537.609;200;0.001;0.000
1537393537.623;200;0.002;0.000
1537393537.636;200;0.003;0.000
1537393537.647;200;0.001;0.000
1537393537.660;200;0.002;0.000
1537393537.673;200;0.002;0.000
1537393537.687;200;0.004;0.004
1537393537.698;200;0.002;0.008
1537393537.710;200;0.002;0.004
1537393537.724;200;0.003;0.000
1537393537.735;200;0.002;0.000
1537393537.747;200;0.001;0.000
1537393537.760;200;0.002;0.000
1537393537.773;200;0.002;0.000
1537393537.786;200;0.003;0.004
1537393537.797;200;0.001;0.000
1537393537.810;200;0.002;0.004
1537393537.822;200;0.001;0.004
1537393537.835;200;0.002;0.000
1537393537.847;200;0.001;0.000
1537393537.859;200;0.001;0.000
1537393537.872;200;0.001;0.000
1537393537.885;200;0.002;0.000
1537393537.897;200;0.001;0.000
1537393537.910;200;0.001;0.000
1537393537.923;200;0.002;0.004
1537393537.935;200;0.002;0.000
1537393537.947;200;0.001;0.000
1537393537.960;200;0.002;0.000
1537393537.973;200;0.002;0.000
1537393537.985;200;0.002;0.000
1537393537.997;200;0.001;0.000
1537393538.010;200;0.001;0.000
1537393538.023;200;0.002;0.004
1537393538.035;200;0.002;0.000
1537393538.047;200;0.001;0.000
1537393538.059;200;0.001;0.000
1537393538.073;200;0.002;0.000
1537393538.085;200;0.002;0.000
1537393538.097;200;0.001;0.000
1537393538.110;200;0.002;0.004
1537393538.122;200;0.001;0.000
1537393538.134;200;0.001;0.000
1537393538.146;200;0.000;0.000
1537393538.160;200;0.002;0.000
1537393538.172;200;0.001;0.000
1537393538.185;200;0.002;0.000
1537393538.197;200;0.001;0.000
1537393538.210;200;0.002;0.008
1537393538.222;200;0.001;0.000
1537393538.234;200;0.001;0.000
1537393538.247;200;0.001;0.000
1537393538.260;200;0.002;0.000
1537393538.273;200;0.002;0.000
1537393538.286;200;0.001;0.000
1537393538.297;200;0.001;0.004
1537393538.310;200;0.002;0.004
1537393538.322;200;0.002;0.008
1537393538.335;200;0.002;0.000
1537393538.349;200;0.003;0.004
1537393538.359;200;0.001;0.000
1537393538.372;200;0.001;0.000
1537393538.385;200;0.002;0.000
1537393538.397;200;0.001;0.004
1537393538.410;200;0.002;0.004
1537393538.422;200;0.001;0.000
1537393538.434;200;0.001;0.000
1537393538.447;200;0.001;0.000
1537393538.460;200;0.002;0.000
1537393538.472;200;0.001;0.000
1537393538.484;200;0.001;0.000
1537393538.497;200;0.001;0.000
1537393538.509;200;0.001;0.000
1537393538.522;200;0.001;0.000
1537393538.534;200;0.001;0.000
1537393538.547;200;0.001;0.000
1537393538.559;200;0.001;0.000
1537393538.572;200;0.001;0.000
1537393538.584;200;0.001;0.000
1537393538.597;200;0.001;0.000
1537393538.610;200;0.001;0.000
1537393538.622;200;0.001;0.004
1537393538.634;200;0.001;0.000
1537393538.647;200;0.001;0.000
1537393538.659;200;0.001;0.000
1537393538.673;200;0.002;0.000
1537393538.686;200;0.003;0.000
1537393538.698;200;0.002;0.000
1537393538.710;200;0.001;0.000
1537393538.722;200;0.001;0.000
1537393538.734;200;0.001;0.000
1537393538.747;200;0.001;0.000
1537393538.759;200;0.001;0.000
1537393538.772;200;0.001;0.000
1537393538.785;200;0.002;0.000
1537393538.797;200;0.001;0.000
1537393538.810;200;0.002;0.004
1537393538.822;200;0.001;0.000
1537393538.835;200;0.002;0.000
1537393538.847;200;0.001;0.000
1537393538.859;200;0.001;0.000
1537393538.872;200;0.001;0.000
1537393538.885;200;0.002;0.000
1537393538.897;200;0.001;0.000
1537393538.910;200;0.002;0.004
1537393538.922;200;0.001;0.000
1537393538.946;200;0.004;0.004
1537393538.951;200;0.004;0.008
1537393538.963;200;0.003;0.000
1537393538.973;200;0.002;0.000
1537393538.986;200;0.003;0.000
1537393538.998;200;0.002;0.000
1537393539.011;200;0.002;0.000
1537393539.022;200;0.001;0.000
1537393539.035;200;0.002;0.000
1537393539.047;200;0.001;0.000
1537393539.059;200;0.001;0.000
1537393539.072;200;0.001;0.000
1537393539.085;200;0.002;0.000
1537393539.098;200;0.002;0.004
1537393539.110;200;0.001;0.004
1537393539.123;200;0.002;0.000
1537393539.135;200;0.002;0.000
1537393539.147;200;0.001;0.000
1537393539.161;200;0.003;0.000
1537393539.172;200;0.001;0.000
1537393539.186;200;0.003;0.004
1537393539.198;200;0.002;0.000
1537393539.210;200;0.001;0.000
1537393539.222;200;0.001;0.000
1537393539.234;200;0.001;0.000
1537393539.247;200;0.001;0.000
1537393539.259;200;0.001;0.000
1537393539.272;200;0.001;0.000
1537393539.285;200;0.002;0.000
1537393539.300;200;0.003;0.000
1537393539.311;200;0.001;0.000
1537393539.322;200;0.001;0.004
1537393539.334;200;0.001;0.000
1537393539.347;200;0.001;0.000
1537393539.363;200;0.005;0.004
1537393539.373;200;0.002;0.000
1537393539.385;200;0.002;0.004
1537393539.397;200;0.001;0.004
1537393539.410;200;0.002;0.004
1537393539.422;200;0.001;0.004
1537393539.435;200;0.002;0.000
1537393539.447;200;0.001;0.000
1537393539.459;200;0.001;0.000
1537393539.472;200;0.001;0.000
1537393539.485;200;0.002;0.004
1537393539.497;200;0.002;0.000
1537393539.510;200;0.001;0.000
1537393539.522;200;0.001;0.000
1537393539.534;200;0.001;0.000
1537393539.547;200;0.001;0.000
1537393539.559;200;0.001;0.000
1537393539.572;200;0.001;0.000
1537393539.585;200;0.002;0.000
1537393539.599;200;0.003;0.004
1537393539.609;200;0.001;0.000
1537393539.622;200;0.001;0.004
1537393539.634;200;0.001;0.000
1537393539.647;200;0.001;0.000
1537393539.660;200;0.002;0.000
1537393539.672;200;0.001;0.000
1537393539.685;200;0.002;0.000
1537393539.697;200;0.001;0.000
1537393539.710;200;0.002;0.000
1537393539.722;200;0.001;0.000
1537393539.735;200;0.002;0.000
1537393539.747;200;0.001;0.000
1537393539.759;200;0.001;0.000
1537393539.773;200;0.002;0.000
1537393539.785;200;0.002;0.000
1537393539.798;200;0.002;0.000
1537393539.811;200;0.002;0.000
1537393539.823;200;0.002;0.000
1537393539.834;200;0.001;0.000
1537393539.847;200;0.001;0.000
1537393539.859;200;0.001;0.000
1537393539.873;200;0.002;0.000
1537393539.885;200;0.002;0.000
1537393539.898;200;0.002;0.004
1537393539.909;200;0.001;0.000
1537393539.923;200;0.002;0.000
1537393539.934;200;0.001;0.000
1537393539.948;200;0.002;0.000
1537393539.959;200;0.001;0.000
1537393539.972;200;0.001;0.000
1537393539.985;200;0.002;0.000
1537393539.998;200;0.002;0.000
1537393540.010;200;0.002;0.000
1537393540.022;200;0.001;0.000
1537393540.035;200;0.002;0.000
1537393540.047;200;0.001;0.000
1537393540.059;200;0.001;0.000
1537393540.073;200;0.002;0.000
1537393540.085;200;0.002;0.000
1537393540.098;200;0.002;0.000
1537393540.110;200;0.001;0.000
1537393540.122;200;0.001;0.000
1537393540.134;200;0.001;0.000
1537393540.147;200;0.001;0.000
1537393540.161;200;0.003;0.000
1537393540.172;200;0.001;0.000
1537393540.184;200;0.001;0.000
1537393540.197;200;0.001;0.004
1537393540.210;200;0.002;0.004
1537393540.222;200;0.002;0.004
1537393540.235;200;0.002;0.000
1537393540.247;200;0.001;0.000
1537393540.259;200;0.001;0.000
1537393540.273;200;0.002;0.000
1537393540.285;200;0.002;0.004
1537393540.298;200;0.002;0.004
1537393540.310;200;0.001;0.000
1537393540.323;200;0.002;0.000
1537393540.335;200;0.002;0.000
1537393540.347;200;0.001;0.000
1537393540.360;200;0.002;0.000
1537393540.373;200;0.002;0.004
1537393540.385;200;0.002;0.004
1537393540.397;200;0.001;0.000
1537393540.410;200;0.002;0.004
1537393540.422;200;0.001;0.000
1537393540.435;200;0.002;0.000
1537393540.447;200;0.001;0.000
1537393540.459;200;0.001;0.000
1537393540.472;200;0.001;0.000
1537393540.485;200;0.002;0.000
1537393540.497;200;0.001;0.000
1537393540.510;200;0.001;0.000
1537393540.522;200;0.001;0.000
1537393540.535;200;0.002;0.000
1537393540.547;200;0.001;0.000
1537393540.559;200;0.001;0.000
1537393540.572;200;0.001;0.000
1537393540.585;200;0.002;0.000
1537393540.597;200;0.001;0.000
1537393540.610;200;0.001;0.000
1537393540.622;200;0.001;0.000
1537393540.635;200;0.002;0.000
1537393540.648;200;0.002;0.000
1537393540.660;200;0.002;0.000
1537393540.673;200;0.002;0.000
1537393540.685;200;0.002;0.000
1537393540.698;200;0.002;0.004
1537393540.711;200;0.002;0.000
1537393540.722;200;0.001;0.004
1537393540.735;200;0.002;0.000
1537393540.747;200;0.001;0.000
1537393540.759;200;0.001;0.000
1537393540.773;200;0.002;0.000
1537393540.786;200;0.002;0.004
1537393540.798;200;0.002;0.008
1537393540.809;200;0.001;0.000
1537393540.822;200;0.001;0.004
1537393540.837;200;0.004;0.000
1537393540.853;200;0.007;0.008
1537393540.865;200;0.007;0.004
1537393540.880;200;0.009;0.004
1537393540.885;200;0.002;0.000
1537393540.897;200;0.001;0.000
1537393540.909;200;0.001;0.000
1537393540.922;200;0.001;0.000
1537393540.935;200;0.002;0.000
1537393540.948;200;0.002;0.000
1537393540.959;200;0.001;0.000
1537393540.974;200;0.003;0.004
1537393540.986;200;0.003;0.004
1537393540.998;200;0.002;0.000
1537393541.010;200;0.002;0.004
1537393541.022;200;0.001;0.004
1537393541.035;200;0.002;0.000
1537393541.047;200;0.001;0.000
1537393541.062;200;0.004;0.000
